placeId,fix,field,before,after,reason
P756,FIX74,mobilityCaveat,(공백),일부 구간은 이동이 제한됩니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(접근 불가) 에서 생성
P757,FIX74,mobilityCaveat,(공백),일부 구간은 이동이 제한됩니다. 계단이 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(계단 있음+접근 불가) 에서 생성
P758,FIX74,mobilityCaveat,(공백),일부 구간은 이동이 제한됩니다. 비포장 구간이 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(비포장+접근 불가) 에서 생성
P759,FIX74,mobilityCaveat,(공백),일부 구간은 이동이 제한됩니다. 단차이 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(단차 있음+접근 불가) 에서 생성
P760,FIX74,mobilityCaveat,(공백),일부 구간은 이동이 제한됩니다. 단차이 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(단차 있음+접근 불가) 에서 생성
P761,FIX74,mobilityCaveat,(공백),일부 구간은 이동이 제한됩니다. 계단이 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(계단 있음+접근 불가) 에서 생성
P762,FIX74,mobilityCaveat,(공백),일부 구간은 이동이 제한됩니다. 비포장 구간이 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(비포장+접근 불가) 에서 생성
P763,FIX74,mobilityCaveat,(공백),일부 구간은 이동이 제한됩니다. 계단이 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(계단 있음+휠체어 접근 제한) 에서 생성
P764,FIX74,mobilityCaveat,(공백),일부 구간은 이동이 제한됩니다. 비포장 구간이 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(흙길+접근 불가) 에서 생성
P765,FIX74,mobilityCaveat,(공백),일부 구간은 이동이 제한됩니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(접근 불가) 에서 생성
P770,FIX74,mobilityCaveat,(공백),일부 구간은 이동이 제한됩니다. 고르지 않은 노면이 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(노면 불량+휠체어 접근 제한+접근 불가) 에서 생성
P772,FIX74,mobilityCaveat,(공백),"일부 구간은 이동이 제한됩니다. 좁은 통로, 고르지 않은 노면이 있습니다. 방문 전 이동 경로를 확인해 주세요.",routeCondition(노면 불량+폭 좁음+휠체어 접근 제한+접근 불가) 에서 생성
P775,FIX74,mobilityCaveat,(공백),일부 구간은 이동이 제한됩니다. 고르지 않은 노면이 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(노면 불량+휠체어 접근 제한+접근 불가) 에서 생성
P776,FIX74,mobilityCaveat,(공백),"일부 구간은 이동이 제한됩니다. 계단, 단차, 비포장 구간이 있습니다. 방문 전 이동 경로를 확인해 주세요.",routeCondition(단차 있음+계단 있음+비포장+휠체어 접근 제한) 에서 생성
P777,FIX74,mobilityCaveat,(공백),"일부 구간은 이동이 제한됩니다. 단차, 고르지 않은 노면, 비포장 구간이 있습니다. 방문 전 이동 경로를 확인해 주세요.",routeCondition(단차 있음+노면 불량+비포장+흙길+휠체어 접근 제한) 에서 생성
P779,FIX74,mobilityCaveat,(공백),"일부 구간은 이동이 제한됩니다. 단차, 고르지 않은 노면, 비포장 구간이 있습니다. 방문 전 이동 경로를 확인해 주세요.",routeCondition(단차 있음+노면 불량+비포장+휠체어 접근 제한) 에서 생성
P780,FIX74,mobilityCaveat,(공백),"일부 구간은 이동이 제한됩니다. 단차, 비포장 구간이 있습니다. 방문 전 이동 경로를 확인해 주세요.",routeCondition(단차 있음+비포장+흙길+휠체어 접근 제한) 에서 생성
P781,FIX74,mobilityCaveat,(공백),"일부 구간은 이동이 제한됩니다. 계단, 단차, 비포장 구간이 있습니다. 방문 전 이동 경로를 확인해 주세요.",routeCondition(단차 있음+계단 있음+비포장+흙길+휠체어 접근 제한) 에서 생성
P782,FIX74,mobilityCaveat,(공백),"일부 구간은 이동이 제한됩니다. 계단, 단차, 고르지 않은 노면이 있습니다. 방문 전 이동 경로를 확인해 주세요.",routeCondition(단차 있음+계단 있음+노면 불량+휠체어 접근 제한) 에서 생성
P783,FIX74,mobilityCaveat,(공백),"일부 구간은 이동이 제한됩니다. 단차, 비포장 구간이 있습니다. 방문 전 이동 경로를 확인해 주세요.",routeCondition(단차 있음+비포장+흙길+휠체어 접근 제한) 에서 생성
P784,FIX74,mobilityCaveat,(공백),"일부 구간은 이동이 제한됩니다. 단차, 고르지 않은 노면, 비포장 구간이 있습니다. 방문 전 이동 경로를 확인해 주세요.",routeCondition(단차 있음+노면 불량+비포장+휠체어 접근 제한) 에서 생성
P785,FIX74,mobilityCaveat,(공백),"일부 구간은 이동이 제한됩니다. 단차, 비포장 구간이 있습니다. 방문 전 이동 경로를 확인해 주세요.",routeCondition(단차 있음+비포장+흙길+휠체어 접근 제한) 에서 생성
P786,FIX74,mobilityCaveat,(공백),"일부 구간은 이동이 제한됩니다. 단차, 비포장 구간이 있습니다. 방문 전 이동 경로를 확인해 주세요.",routeCondition(비포장+단차 있음+휠체어 접근 제한) 에서 생성
P787,FIX74,mobilityCaveat,(공백),"일부 구간은 이동이 제한됩니다. 단차, 비포장 구간이 있습니다. 방문 전 이동 경로를 확인해 주세요.",routeCondition(비포장+단차 있음+접근 불가) 에서 생성
P788,FIX74,mobilityCaveat,(공백),일부 구간은 이동이 제한됩니다. 비포장 구간이 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(비포장+휠체어 접근 제한) 에서 생성
P789,FIX74,mobilityCaveat,(공백),"일부 구간은 이동이 제한됩니다. 단차, 비포장 구간이 있습니다. 방문 전 이동 경로를 확인해 주세요.",routeCondition(비포장+단차 있음+접근 불가) 에서 생성
P790,FIX74,mobilityCaveat,(공백),"일부 구간은 이동이 제한됩니다. 고르지 않은 노면, 비포장 구간이 있습니다. 방문 전 이동 경로를 확인해 주세요.",routeCondition(비포장+노면 불량+접근 불가) 에서 생성
P791,FIX74,mobilityCaveat,(공백),"일부 구간은 이동이 제한됩니다. 계단, 비포장 구간이 있습니다. 방문 전 이동 경로를 확인해 주세요.",routeCondition(비포장+계단 있음+접근 불가) 에서 생성
P792,FIX74,mobilityCaveat,(공백),"일부 구간은 이동이 제한됩니다. 단차, 고르지 않은 노면, 비포장 구간이 있습니다. 방문 전 이동 경로를 확인해 주세요.",routeCondition(비포장+단차 있음+노면 불량+접근 불가) 에서 생성
P793,FIX74,mobilityCaveat,(공백),"일부 구간은 이동이 제한됩니다. 단차, 고르지 않은 노면, 비포장 구간이 있습니다. 방문 전 이동 경로를 확인해 주세요.",routeCondition(비포장+단차 있음+노면 불량+접근 불가) 에서 생성
P796,FIX74,mobilityCaveat,(공백),비포장 구간이 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(흙길+오름 경사+일부 사유지 출입제한 가능) 에서 생성
P797,FIX74,mobilityCaveat,(공백),비포장 구간이 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(오름 흙길+정상부 일부 통제+화장실·탐방안내소 없음) 에서 생성
P799,FIX74,mobilityCaveat,(공백),"단차, 고르지 않은 노면이 있습니다. 다만 그 외 구간은 휠체어로 이동하실 수 있습니다. 이동에 도움이 필요할 수 있으니 동행",routeCondition(단차 있음+노면 불량+이동 보조 필요+휠체어 접근 가능) 에서 생성
P800,FIX74,mobilityCaveat,(공백),일부 구간은 이동이 제한됩니다. 비포장 구간이 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(비포장+접근 불가) 에서 생성
P801,FIX74,mobilityCaveat,(공백),"일부 구간은 이동이 제한됩니다. 고르지 않은 노면, 비포장 구간이 있습니다. 방문 전 이동 경로를 확인해 주세요.",routeCondition(비포장+노면 불량+휠체어 접근 제한) 에서 생성
P802,FIX74,mobilityCaveat,(공백),"일부 구간은 이동이 제한됩니다. 고르지 않은 노면, 비포장 구간이 있습니다. 방문 전 이동 경로를 확인해 주세요.",routeCondition(비포장+노면 불량+휠체어 접근 제한) 에서 생성
P804,FIX74,mobilityCaveat,(공백),고르지 않은 노면이 있습니다. 이동에 도움이 필요할 수 있으니 동행자와 함께 오시길 권해 드립니다.,routeCondition(노면 불량+이동 보조 필요) 에서 생성
P809,FIX74,mobilityCaveat,(공백),비포장 구간이 있습니다. 다만 그 외 구간은 휠체어로 이동하실 수 있습니다. 이동에 도움이 필요할 수 있으니 동행자와 함께 오,routeCondition(흙길+휠체어 접근 가능+이동 보조 필요) 에서 생성
P811,FIX74,mobilityCaveat,(공백),일부 구간은 이동이 제한됩니다. 이동에 도움이 필요할 수 있으니 동행자와 함께 오시길 권해 드립니다.,routeCondition(이동 보조 필요+휠체어 접근 제한) 에서 생성
P813,FIX74,mobilityCaveat,(공백),"고르지 않은 노면, 비포장 구간이 있습니다. 다만 그 외 구간은 휠체어로 이동하실 수 있습니다. 무장애 코스가 마련되어 있습니",routeCondition(무장애 코스 포함+노면 불량+흙길+이동 보조 필요+휠체어 접근 가능) 에서 생성
P814,FIX74,mobilityCaveat,(공백),"일부 구간은 이동이 제한됩니다. 고르지 않은 노면, 비포장 구간이 있습니다. 방문 전 이동 경로를 확인해 주세요.",routeCondition(노면 불량+흙길+비포장+휠체어 접근 제한) 에서 생성
P817,FIX74,mobilityCaveat,(공백),"단차, 고르지 않은 노면, 비포장 구간이 있습니다. 무장애 코스가 마련되어 있습니다.",routeCondition(노면 불량+비포장+단차 있음+무장애 코스 포함) 에서 생성
P819,FIX74,mobilityCaveat,(공백),"단차, 고르지 않은 노면, 비포장 구간이 있습니다. 다만 그 외 구간은 휠체어로 이동하실 수 있습니다. 무장애 코스가 마련되어",routeCondition(노면 불량+흙길+단차 있음+이동 보조 필요+휠체어 접근 가능+무장애 코스) 에서 생성
P822,FIX74,mobilityCaveat,(공백),"일부 구간은 이동이 제한됩니다. 단차, 고르지 않은 노면이 있습니다. 방문 전 이동 경로를 확인해 주세요.",routeCondition(노면 불량+단차 있음+휠체어 접근 제한) 에서 생성
P826,FIX74,mobilityCaveat,(공백),단차이 있습니다. 다만 그 외 구간은 휠체어로 이동하실 수 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(단차 있음+휠체어 접근 가능) 에서 생성
P827,FIX74,mobilityCaveat,(공백),"일부 구간은 이동이 제한됩니다. 계단, 단차이 있습니다. 방문 전 이동 경로를 확인해 주세요.",routeCondition(단차 있음+계단 있음+휠체어 접근 제한) 에서 생성
P828,FIX74,mobilityCaveat,(공백),일부 구간은 이동이 제한됩니다. 단차이 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(단차 있음+휠체어 접근 제한) 에서 생성
P830,FIX74,mobilityCaveat,(공백),일부 구간은 이동이 제한됩니다. 단차이 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(단차 있음+휠체어 접근 제한) 에서 생성
P834,FIX74,mobilityCaveat,(공백),단차이 있습니다. 다만 그 외 구간은 휠체어로 이동하실 수 있습니다. 이동에 도움이 필요할 수 있으니 동행자와 함께 오시길 권,routeCondition(단차 있음+휠체어 접근 가능+이동 보조 필요) 에서 생성
P835,FIX74,mobilityCaveat,(공백),단차이 있습니다. 다만 그 외 구간은 휠체어로 이동하실 수 있습니다. 이동에 도움이 필요할 수 있으니 동행자와 함께 오시길 권,routeCondition(단차 있음+휠체어 접근 가능+이동 보조 필요) 에서 생성
P838,FIX74,mobilityCaveat,(공백),일부 구간은 이동이 제한됩니다. 이동에 도움이 필요할 수 있으니 동행자와 함께 오시길 권해 드립니다.,routeCondition(휠체어 접근 제한+이동 보조 필요) 에서 생성
P843,FIX74,mobilityCaveat,(공백),단차이 있습니다.,routeCondition(단차 있음+확인 필요) 에서 생성
P845,FIX74,mobilityCaveat,(공백),"일부 구간은 이동이 제한됩니다. 계단, 단차이 있습니다. 방문 전 이동 경로를 확인해 주세요.",routeCondition(계단 있음+단차 있음+접근 불가) 에서 생성
P846,FIX74,mobilityCaveat,(공백),일부 구간은 이동이 제한됩니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(접근 불가) 에서 생성
P847,FIX74,mobilityCaveat,(공백),일부 구간은 이동이 제한됩니다. 비포장 구간이 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(비포장+접근 불가) 에서 생성
P848,FIX74,mobilityCaveat,(공백),"일부 구간은 이동이 제한됩니다. 계단, 단차이 있습니다. 방문 전 이동 경로를 확인해 주세요.",routeCondition(계단 있음+단차 있음+접근 불가) 에서 생성
P850,FIX74,mobilityCaveat,(공백),"일부 구간은 이동이 제한됩니다. 계단, 단차이 있습니다. 이동에 도움이 필요할 수 있으니 동행자와 함께 오시길 권해 드립니다.",routeCondition(단차 있음+계단 있음+이동 보조 필요+휠체어 접근 제한) 에서 생성
P854,FIX74,mobilityCaveat,(공백),일부 구간은 이동이 제한됩니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(접근 불가+정보 없음) 에서 생성
P856,FIX74,mobilityCaveat,(공백),일부 구간은 이동이 제한됩니다. 고르지 않은 노면이 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(노면 불량+접근 불가+휠체어 접근 제한) 에서 생성
P859,FIX74,mobilityCaveat,(공백),"일부 구간은 이동이 제한됩니다. 계단, 단차, 고르지 않은 노면이 있습니다. 방문 전 이동 경로를 확인해 주세요.",routeCondition(노면 불량+계단 있음+단차 있음+접근 불가+휠체어 접근 제한) 에서 생성
P860,FIX74,mobilityCaveat,(공백),"일부 구간은 이동이 제한됩니다. 단차, 비포장 구간이 있습니다. 이동에 도움이 필요할 수 있으니 동행자와 함께 오시길 권해 드",routeCondition(비포장+흙길+단차 있음+이동 보조 필요+휠체어 접근 제한) 에서 생성
P861,FIX74,mobilityCaveat,(공백),"일부 구간은 이동이 제한됩니다. 단차, 비포장 구간이 있습니다. 방문 전 이동 경로를 확인해 주세요.",routeCondition(단차 있음+비포장+휠체어 접근 제한) 에서 생성
P862,FIX74,mobilityCaveat,(공백),일부 구간은 이동이 제한됩니다. 비포장 구간이 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(비포장+휠체어 접근 제한) 에서 생성
P863,FIX74,mobilityCaveat,(공백),"일부 구간은 이동이 제한됩니다. 단차, 비포장 구간이 있습니다. 방문 전 이동 경로를 확인해 주세요.",routeCondition(흙길+단차 있음+접근 불가) 에서 생성
P865,FIX74,mobilityCaveat,(공백),일부 구간은 이동이 제한됩니다. 비포장 구간이 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(흙길+비포장+휠체어 접근 제한) 에서 생성
P866,FIX74,mobilityCaveat,(공백),"일부 구간은 이동이 제한됩니다. 단차, 고르지 않은 노면, 비포장 구간이 있습니다. 방문 전 이동 경로를 확인해 주세요.",routeCondition(비포장+노면 불량+단차 있음+휠체어 접근 제한) 에서 생성
P867,FIX74,mobilityCaveat,(공백),비포장 구간이 있습니다. 이동에 도움이 필요할 수 있으니 동행자와 함께 오시길 권해 드립니다.,routeCondition(흙길+비포장+이동 보조 필요) 에서 생성
P868,FIX74,mobilityCaveat,(공백),"일부 구간은 이동이 제한됩니다. 계단, 단차, 고르지 않은 노면이 있습니다. 방문 전 이동 경로를 확인해 주세요.",routeCondition(노면 불량+계단 있음+단차 있음+접근 불가+휠체어 접근 제한) 에서 생성
P869,FIX74,mobilityCaveat,(공백),"계단, 가파른 경사이 있습니다. 방문 전 이동 경로를 확인해 주세요.",routeCondition(고난도 등산로+계단·급경사+기상상황에 따른 통제 가능) 에서 생성
P870,FIX74,mobilityCaveat,(공백),이동 거리가 긴 편입니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(숲길 장거리 구간+일부 입출구 대중교통 제한+노면·기상 주의) 에서 생성
P871,FIX74,mobilityCaveat,(공백),단차이 있습니다. 다만 그 외 구간은 휠체어로 이동하실 수 있습니다. 이동에 도움이 필요할 수 있으니 동행자와 함께 오시길 권,routeCondition(휠체어 접근 가능+단차 있음+이동 보조 필요) 에서 생성
P873,FIX74,mobilityCaveat,(공백),"일부 구간은 이동이 제한됩니다. 계단, 단차이 있습니다. 방문 전 이동 경로를 확인해 주세요.",routeCondition(단차 있음+계단 있음+접근 불가+휠체어 접근 제한) 에서 생성
P874,FIX74,mobilityCaveat,(공백),단차이 있습니다.,routeCondition(단차 있음+확인 필요) 에서 생성
P876,FIX74,mobilityCaveat,(공백),"일부 구간은 이동이 제한됩니다. 단차, 좁은 통로이 있습니다. 방문 전 이동 경로를 확인해 주세요.",routeCondition(단차 있음+폭 좁음+휠체어 접근 제한) 에서 생성
P877,FIX74,mobilityCaveat,(공백),"일부 구간은 이동이 제한됩니다. 단차, 고르지 않은 노면이 있습니다. 방문 전 이동 경로를 확인해 주세요.",routeCondition(단차 있음+노면 불량+휠체어 접근 제한) 에서 생성
P880,FIX74,mobilityCaveat,(공백),일부 구간은 이동이 제한됩니다. 단차이 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(단차 있음+휠체어 접근 제한) 에서 생성
P881,FIX74,mobilityCaveat,(공백),"일부 구간은 이동이 제한됩니다. 단차, 비포장 구간이 있습니다. 방문 전 이동 경로를 확인해 주세요.",routeCondition(단차 있음+비포장+휠체어 접근 제한) 에서 생성
P882,FIX74,mobilityCaveat,(공백),일부 구간은 이동이 제한됩니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(휠체어 접근 제한) 에서 생성
P883,FIX74,mobilityCaveat,(공백),"일부 구간은 이동이 제한됩니다. 계단, 단차이 있습니다. 방문 전 이동 경로를 확인해 주세요.",routeCondition(단차 있음+계단 있음+휠체어 접근 제한) 에서 생성
P885,FIX74,mobilityCaveat,(공백),일부 구간은 이동이 제한됩니다. 비포장 구간이 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(비포장+흙길+휠체어 접근 제한) 에서 생성
P886,FIX74,mobilityCaveat,(공백),일부 구간은 이동이 제한됩니다. 비포장 구간이 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(비포장+흙길+휠체어 접근 제한) 에서 생성
P887,FIX74,mobilityCaveat,(공백),일부 구간은 이동이 제한됩니다. 단차이 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(단차 있음+휠체어 접근 제한) 에서 생성
P888,FIX74,mobilityCaveat,(공백),"일부 구간은 이동이 제한됩니다. 계단, 비포장 구간이 있습니다. 방문 전 이동 경로를 확인해 주세요.",routeCondition(비포장+계단 있음+휠체어 접근 제한) 에서 생성
P889,FIX74,mobilityCaveat,(공백),"일부 구간은 이동이 제한됩니다. 고르지 않은 노면, 비포장 구간이 있습니다. 방문 전 이동 경로를 확인해 주세요.",routeCondition(비포장+노면 불량+휠체어 접근 제한) 에서 생성
P890,FIX74,mobilityCaveat,(공백),일부 구간은 이동이 제한됩니다. 비포장 구간이 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(비포장+휠체어 접근 제한) 에서 생성
P893,FIX74,mobilityCaveat,(공백),"단차, 고르지 않은 노면이 있습니다. 다만 그 외 구간은 휠체어로 이동하실 수 있습니다. 이동에 도움이 필요할 수 있으니 동행",routeCondition(단차 있음+노면 불량+휠체어 접근 가능+이동 보조 필요) 에서 생성
P894,FIX74,mobilityCaveat,(공백),일부 구간은 이동이 제한됩니다. 단차이 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(단차 있음+휠체어 접근 제한) 에서 생성
P901,FIX74,mobilityCaveat,(공백),일부 구간은 이동이 제한됩니다. 고르지 않은 노면이 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(노면 불량+접근 불가+휠체어 접근 제한) 에서 생성
P902,FIX74,mobilityCaveat,(공백),일부 구간은 이동이 제한됩니다. 좁은 통로이 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(폭 좁음+접근 불가+휠체어 접근 제한) 에서 생성
P904,FIX74,mobilityCaveat,(공백),일부 구간은 이동이 제한됩니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(접근 불가+휠체어 접근 제한) 에서 생성
P905,FIX74,mobilityCaveat,(공백),단차이 있습니다. 다만 그 외 구간은 휠체어로 이동하실 수 있습니다. 무장애 코스가 마련되어 있습니다. 이동에 도움이 필요할 ,routeCondition(단차 있음+무장애 코스 포함+휠체어 접근 가능+이동 보조 필요) 에서 생성
P906,FIX74,mobilityCaveat,(공백),고르지 않은 노면이 있습니다. 다만 그 외 구간은 휠체어로 이동하실 수 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(단차 없음+노면 불량+휠체어 접근 가능) 에서 생성
P908,FIX74,mobilityCaveat,(공백),일부 구간은 이동이 제한됩니다. 비포장 구간이 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(비포장+접근 불가+휠체어 접근 제한) 에서 생성
P909,FIX74,mobilityCaveat,(공백),"일부 구간은 이동이 제한됩니다. 계단, 비포장 구간이 있습니다. 방문 전 이동 경로를 확인해 주세요.",routeCondition(계단 있음+비포장+접근 불가+휠체어 접근 제한) 에서 생성
P910,FIX74,mobilityCaveat,(공백),일부 구간은 이동이 제한됩니다. 비포장 구간이 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(비포장+휠체어 접근 제한) 에서 생성
P911,FIX74,mobilityCaveat,(공백),"고르지 않은 노면, 비포장 구간이 있습니다. 다만 그 외 구간은 휠체어로 이동하실 수 있습니다. 방문 전 이동 경로를 확인해 ",routeCondition(단차 없음+흙길+노면 불량+휠체어 접근 가능) 에서 생성
P916,FIX74,mobilityCaveat,(공백),일부 구간은 이동이 제한됩니다. 단차이 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(단차 있음+접근 불가+휠체어 접근 제한) 에서 생성
P917,FIX74,mobilityCaveat,(공백),"일부 구간은 이동이 제한됩니다. 계단, 단차이 있습니다. 이동에 도움이 필요할 수 있으니 동행자와 함께 오시길 권해 드립니다.",routeCondition(계단 있음+단차 있음+휠체어 접근 제한+이동 보조 필요) 에서 생성
P918,FIX74,mobilityCaveat,(공백),일부 구간은 이동이 제한됩니다. 비포장 구간이 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(비포장+접근 불가+휠체어 접근 제한) 에서 생성
P919,FIX74,mobilityCaveat,(공백),일부 구간은 이동이 제한됩니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(접근 불가+휠체어 접근 제한) 에서 생성
P921,FIX74,mobilityCaveat,(공백),일부 구간은 이동이 제한됩니다. 고르지 않은 노면이 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(단차 없음+노면 불량+휠체어 접근 제한) 에서 생성
P922,FIX74,mobilityCaveat,(공백),일부 구간은 이동이 제한됩니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(접근 불가+휠체어 접근 제한) 에서 생성
P923,FIX74,mobilityCaveat,(공백),고르지 않은 노면이 있습니다. 다만 그 외 구간은 휠체어로 이동하실 수 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(단차 없음+휠체어 접근 가능+노면 불량) 에서 생성
P924,FIX74,mobilityCaveat,(공백),"일부 구간은 이동이 제한됩니다. 계단, 단차, 고르지 않은 노면이 있습니다. 방문 전 이동 경로를 확인해 주세요.",routeCondition(단차 있음+계단 있음+노면 불량+휠체어 접근 제한) 에서 생성
P925,FIX74,mobilityCaveat,(공백),일부 구간은 이동이 제한됩니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(접근 불가+휠체어 접근 제한) 에서 생성
P926,FIX74,mobilityCaveat,(공백),일부 구간은 이동이 제한됩니다. 단차이 있습니다. 이동에 도움이 필요할 수 있으니 동행자와 함께 오시길 권해 드립니다.,routeCondition(단차 있음+이동 보조 필요+휠체어 접근 제한) 에서 생성
P927,FIX74,mobilityCaveat,(공백),"일부 구간은 이동이 제한됩니다. 단차, 고르지 않은 노면이 있습니다. 방문 전 이동 경로를 확인해 주세요.",routeCondition(단차 있음+노면 불량+휠체어 접근 제한) 에서 생성
P928,FIX74,mobilityCaveat,(공백),비포장 구간이 있습니다.,routeCondition(비포장+흙길+확인 필요) 에서 생성
P932,FIX74,mobilityCaveat,(공백),일부 구간은 이동이 제한됩니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(휠체어 접근 제한+접근 불가) 에서 생성
P935,FIX74,mobilityCaveat,(공백),"단차, 고르지 않은 노면, 비포장 구간이 있습니다. 이동에 도움이 필요할 수 있으니 동행자와 함께 오시길 권해 드립니다.",routeCondition(단차 있음+노면 불량+비포장+이동 보조 필요) 에서 생성
P938,FIX74,mobilityCaveat,(공백),고르지 않은 노면이 있습니다. 이동에 도움이 필요할 수 있으니 동행자와 함께 오시길 권해 드립니다.,routeCondition(단차 없음+노면 불량+이동 보조 필요) 에서 생성
P956,FIX74,mobilityCaveat,(공백),일부 구간은 이동이 제한됩니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(접근 불가) 에서 생성
P957,FIX74,mobilityCaveat,(공백),일부 구간은 이동이 제한됩니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(휠체어 접근 제한) 에서 생성
P958,FIX74,mobilityCaveat,(공백),일부 구간은 이동이 제한됩니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(휠체어 접근 제한) 에서 생성
P960,FIX74,mobilityCaveat,(공백),일부 구간은 이동이 제한됩니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(휠체어 접근 제한) 에서 생성
P961,FIX74,mobilityCaveat,(공백),일부 구간은 이동이 제한됩니다. 단차이 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(단차 있음+휠체어 접근 제한) 에서 생성
P964,FIX74,mobilityCaveat,(공백),일부 구간은 이동이 제한됩니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(접근 불가+휠체어 접근 제한) 에서 생성
P969,FIX74,mobilityCaveat,(공백),일부 구간은 이동이 제한됩니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(접근 불가+휠체어 접근 제한) 에서 생성
P971,FIX74,mobilityCaveat,(공백),일부 구간은 이동이 제한됩니다. 비포장 구간이 있습니다. 이동에 도움이 필요할 수 있으니 동행자와 함께 오시길 권해 드립니다.,routeCondition(비포장+휠체어 접근 제한+이동 보조 필요) 에서 생성
P972,FIX74,mobilityCaveat,(공백),일부 구간은 이동이 제한됩니다. 비포장 구간이 있습니다. 이동에 도움이 필요할 수 있으니 동행자와 함께 오시길 권해 드립니다.,routeCondition(비포장+휠체어 접근 제한+이동 보조 필요) 에서 생성
P973,FIX74,mobilityCaveat,(공백),단차이 있습니다. 이동에 도움이 필요할 수 있으니 동행자와 함께 오시길 권해 드립니다.,routeCondition(단차 있음+확인 필요+이동 보조 필요) 에서 생성
P975,FIX74,mobilityCaveat,(공백),일부 구간은 이동이 제한됩니다. 비포장 구간이 있습니다. 이동에 도움이 필요할 수 있으니 동행자와 함께 오시길 권해 드립니다.,routeCondition(비포장+휠체어 접근 제한+이동 보조 필요) 에서 생성
P976,FIX74,mobilityCaveat,(공백),일부 구간은 이동이 제한됩니다. 이동에 도움이 필요할 수 있으니 동행자와 함께 오시길 권해 드립니다.,routeCondition(휠체어 접근 제한+이동 보조 필요) 에서 생성
P977,FIX74,mobilityCaveat,(공백),비포장 구간이 있습니다.,routeCondition(흙길+비포장+확인 필요) 에서 생성
P978,FIX74,mobilityCaveat,(공백),"일부 구간은 이동이 제한됩니다. 고르지 않은 노면, 비포장 구간이 있습니다. 방문 전 이동 경로를 확인해 주세요.",routeCondition(비포장+노면 불량+휠체어 접근 제한) 에서 생성
P980,FIX74,mobilityCaveat,(공백),일부 구간은 이동이 제한됩니다. 이동에 도움이 필요할 수 있으니 동행자와 함께 오시길 권해 드립니다.,routeCondition(휠체어 접근 제한+이동 보조 필요) 에서 생성
