accidentId,placeId,roadId,locationType,locationText,articleText,date,visitMonth,season,timeSlot,weather,crowdLevel,hazardType,victimType,severity,accessibility,risk_id,latitude,longitude,tempMax,tempMin,windSpeed,rainfall,airTemp,humidity,source,sourceDetail,newsPlaceCode,matchType
AE_NEWS_0500,P899,,PLACE,신촌포구,신촌포구 주차장에서 출발하던 렌터카가 포구 경사면을 따라 추락 위기,2025-05-20,5월,봄,오후,,,,,NONE,,,33.5385915,126.617532,,,,,,,news,"JIBS 제주방송, https://www.jibs.co.kr/news/articles/articlesDetail/47469",P635,EXACT
AE_NEWS_0501,P916,,PLACE,차귀도,스크루 어망 제거를 위해 입수했다가 심정지,2025-03-21,3월,봄,오후,,,해양사고,종사자(선원),FATAL,,RP_DROWN_01,33.3111741,126.147176,,,,,,,news,"JIBS 제주방송, https://www.jibs.co.kr/news/articles/articlesDetail/45513",P636,EXACT
AE_NEWS_0502,,,UNRESOLVED,오조리등대,레저보트가 엔진 고장으로 방파제 충돌 위험,2024-11-12,11월,가을,오후,,,해양사고,불특정다수,RESCUED,,RP_DROWN_01,33.4675626,126.9132947,,,,,,,news,"JIBS 제주방송, https://www.jibs.co.kr/news/articles/articlesDetail/42396",P637,
AE_NEWS_0503,P056,,PLACE,제주항,제주항 인근 해상에서 파도에 모터보트가 전복,2024-11-12,11월,가을,오전,,,해양사고,불특정다수,RESCUED,,RP_DROWN_01,33.5270197,126.5450178,,,,,,,news,"JIBS 제주방송, https://www.jibs.co.kr/news/articles/articlesDetail/42385",P638,PARTIAL
AE_NEWS_0504,P056,,PLACE,제주항,제주항 해상에서 모터보트가 전복 전원 구조,2024-04-25,4월,봄,오후,,,해양사고,불특정다수,RESCUED,,RP_DROWN_01,33.524473,126.5448742,,,,,,,news,"JIBS 제주방송, https://www.jibs.co.kr/news/articles/articlesDetail/38576",P638,PARTIAL
AE_NEWS_0505,P897,,PLACE,구두미포구,구두미포구 인근에서 스노클링하던 관광객 조류에 떠밀려 갯바위에 고립,2026-06-29,6월,여름,오후,,,해양(갯바위 고립),관광객,RESCUED,,RP_DROWN_01,33.2365919,126.5963009,,,,,,,news,"헤드라인제주, https://www.headlinejeju.co.kr/news/articleView.html?idxno=595168",P639,EXACT
AE_NEWS_0506,,,UNRESOLVED,온평포구,온평포구 해상에서 어선이 전복(원인불명확),2024-11-16,11월,가을,오전,,,해양사고(어선 전복),종사자(선원),FATAL,,RP_DROWN_01,33.4048328,126.9042429,,,,,,,news,"JIBS 제주방송, https://www.jibs.co.kr/news/articles/articlesDetail/42479",P640,
AE_NEWS_0507,,,UNRESOLVED,온평포구,온평포구 인근 갯바위에서 파도에 밀린 레저보트가 좌초,2025-11-21,11월,가을,오후,,,해양사고,,MINOR,,RP_DROWN_01,33.4048328,126.9042429,,,,,,,news,"JIBS 제주방송, https://www.jibs.co.kr/news/articles/articlesDetail/54355",P640,
AE_NEWS_0508,,,UNRESOLVED,오조리방파제,오조리방파제에서 운전 미숙으로 추정 차량 추락 사고가 발생,2024-12-03,12월,겨울,오후,,,,지역주민,MINOR,,,33.4675626,126.9132947,,,,,,,news,"JIBS 제주방송, https://www.jibs.co.kr/news/articles/articlesDetail/42794",P641,
AE_NEWS_0509,P673,,PLACE,용강별숲공원,용강목장 인근에서 폭우로 물이 보행로까지 넘침 70대 여성이 고립,2024-05-05,5월,봄,오후,호우,,기상(호우),지역주민,RESCUED,,RP_RAIN_02,33.4616036,126.5931321,,,,,,,news,"JIBS 제주방송, https://www.jibs.co.kr/news/articles/articlesDetail/38747",P642,EXACT
AE_NEWS_0510,,RS_PEACE,ROAD,광평교차로,광평교차로 인근 평화로에서 달리던 1t 트럭이 전도,2026-01-28,1월,겨울,오후,,,시설/인프라(교통위험),,NONE,,RP_TRAFFIC_01,33.3308209,126.3547972,,,,,,,news,"연합뉴스, https://www.yna.co.kr/view/AKR20260128166200056",P643,
AE_NEWS_0511,,RS_SEOSEONG,ROAD,서성로입구교차로,서성로입구교차로에서 중앙선 침범 렌터카와 승합차가 충돌,2024-12-03,12월,겨울,오후,,,시설/인프라(교통위험),관광객,FATAL,,RP_TRAFFIC_01,33.3178854,126.5985103,,,,,,,news,"서울신문, https://www.seoul.co.kr/news/society/accident/2024/12/03/20241203500225",P644,
AE_NEWS_0512,,,UNRESOLVED,광이오름,광이오름 하산 중 다리가 접질린 여성이 응급처치를 받으며 병원 이송됨,2024-09-27,9월,가을,오전,,,지형/노면(계단위험),지역주민,MINOR,,,33.4680422,126.4954659,,,,,,,news,"JIBS 제주방송, https://v.daum.net/v/93VP6SCnQB",P645,
AE_NEWS_0513,,,UNRESOLVED,검은오름,검은오름을 등반하던 40대 여성이 산행 중 실신,2024-10-07,10월,가을,오전,,,무리산행,,MINOR,,,33.459645,126.474531,,,,,,,news,"JIBS 제주방송, https://www.jibs.co.kr/news/articles/articlesDetail/41610?feed=da&kakao_from=mainnews",P646,
AE_NEWS_0514,P863,,PLACE,한라산 영실코스,한라산 영실코스 외국인 탐방객이 등반 중 다리를 다치고 탈수 증세,2025-06-30,6월,여름,오후,,,경사,관광객(외국인),UNKNOWN,,,33.3480556,126.4963889,,,,,,,news,"KCTV제주(Daum), https://v.daum.net/v/20250630090355938",P647,PARTIAL2
AE_NEWS_0515,P902,,PLACE,태웃개,파도에 휩쓸렸으나 인근 소방서 직원 도움으로 빠져나옴,2025-07-25,7월,여름,오후,,,해양(파도),,RESCUED,,RP_DROWN_01,33.2698524,126.6917231,,,,,,,news,"연합뉴스, https://www.yna.co.kr/view/AKR20250725122301056",P648,EXACT
AE_NEWS_0516,,,UNRESOLVED,황우치해변,해상에서 고무보트를 타던  관광객 간출암에 보트가 찢어져 구조요청,2022-05-15,5월,봄,오후,,,해양,관광객,RESCUED,,RP_DROWN_01,33.2376321,126.3178291,,,,,,,news,"MBC뉴스, https://imnews.imbc.com/news/2022/society/article/6368804_35673.html",P650,
AE_NEWS_0517,P226,,PLACE,제주시 한경면 밭,밭일을 하던 50대 여성이 열경련 증상을 보여 병원 이송,2026-05-19,5월,봄,오전,폭염,,기상(폭염),종사자(상인/근로자),MINOR,,RP_HEAT_02,33.3396,126.2597,25.5,15.9,,,,,news,"KBS(다음뉴스), https://v.daum.net/v/20260519104428236",P653,PARTIAL2
AE_NEWS_0518,P226,,PLACE,제주시 한림읍 밭,밭에서 일하던 60대 여성이 어지럼증 등 온열질환 증세,2026-07-08,7월,여름,오후,폭염,,기상(폭염),종사자(상인/근로자),MINOR,,RP_HEAT_02,33.393,126.268,33.9,24.9,,,,,news,"파이낸셜뉴스(뉴스1), https://www.fnnews.com/news/202607081422414475",P654,PARTIAL2
AE_NEWS_0519,,,ADDRESS,서귀포시 강정동,서귀포시 강정동에서 60대 남성이 열경련 증상을 보여 병원 이송됨,2026-07-08,7월,여름,오후,폭염,,기상(폭염),,MINOR,,RP_HEAT_02,33.253,126.489,30.2,24.6,,,,,news,"파이낸셜뉴스(뉴스1), https://www.fnnews.com/news/202607081422414475",P655,
AE_NEWS_0520,P226,,PLACE,제주시 주택,주택에서 의식 저하와 호흡곤란 증세로 병원 이송,2026-07-21,7월,여름,주간,폭염,,기상(폭염),,FATAL,,RP_HEAT_02,33.499621,126.531188,30.6,26.0,,,,,news,"연합뉴스, https://www.yna.co.kr/view/AKR20260721113700056",P656,PARTIAL2
AE_NEWS_0521,P226,,PLACE,제주시 애월읍 과수원,과수원에서 장시간 야외 작업을 하던 40대 남성이 열경련을 호소,2026-07-19,7월,여름,오후,폭염,,기상(폭염),종사자(상인/근로자),MINOR,,RP_HEAT_02,33.4625,126.3294,30.6,26.0,,,,,news,"한라일보, https://m.ihalla.com/article.php?aid=1784425998788296044",P657,PARTIAL2
AE_NEWS_0522,,,ADDRESS,서귀포시 남원읍 과수원,과수원에서 일하던 60대 남성이 열탈진으로 쓰러져 병원 이송됨,2026-07-19,7월,여름,오전,폭염,,기상(폭염),종사자(상인/근로자),MINOR,,RP_HEAT_02,33.2796,126.7205,30.2,26.0,,,,,news,"한라일보, https://m.ihalla.com/article.php?aid=1784425998788296044",P658,
AE_NEWS_0523,P226,,PLACE,제주시 조천읍 공사장,공사장에서 작업하던 50대 남성이 호흡곤란과 열탈진 증상을 보여,2026-07-19,7월,여름,오후,폭염,,기상(폭염),종사자(상인/근로자),MINOR,,RP_HEAT_02,33.5345,126.6335,33.2,26.4,,,,,news,"한라일보, https://m.ihalla.com/article.php?aid=1784425998788296044",P659,PARTIAL2
AE_NEWS_0524,P226,,PLACE,제주시 연동 야외 공사 현장,"야외 공사 현장에서 작업하던 50대가 전신 근육 경련, 열경련 증상을 보여",2026-07-20,7월,여름,오후,폭염,,기상(폭염),종사자(상인/근로자),MINOR,,RP_HEAT_02,33.489,126.491,32.1,26.8,,,,,news,"연합뉴스, https://www.yna.co.kr/view/AKR20260720079251056",P660,PARTIAL2
AE_NEWS_0525,,,ADDRESS,서귀포시 남원읍 밭,밭일하던 70대가 열탈진 증세를 보여 치료받음,2026-07-26,7월,여름,시간불명,폭염,,기상(폭염),종사자(상인/근로자),MINOR,,RP_HEAT_02,33.2796,126.7205,32.9,27.3,,,,,news,"연합뉴스, https://www.yna.co.kr/view/AKR20260726032900056",P661,
AE_NEWS_0526,P226,,PLACE,제주시 조천해안도로,달리기를 하던 30대가 열사병 증상을 보여 병원으로 이송됨,2026-07-26,7월,여름,시간불명,폭염,,기상(폭염),,MINOR,,RP_HEAT_02,33.5345,126.6335,32.4,26.9,,,,,news,"연합뉴스, https://www.yna.co.kr/view/AKR20260726032900056",P662,PARTIAL2
AE_NEWS_0527,,,ADDRESS,서귀포시 안덕면 작업장,조경 작업을 하던 20대가 열경련 증세를 보여 치료받음,2026-07-26,7월,여름,시간불명,폭염,,기상(폭염),종사자(상인/근로자),MINOR,,RP_HEAT_02,33.2574,126.3307,32.9,27.3,,,,,news,"연합뉴스, https://www.yna.co.kr/view/AKR20260726032900056",P663,
AE_NEWS_0528,P226,,PLACE,제주시 오라동 아파트 공사 현장,공사현장에서 작업하던 50대가 어지럼증을 호소해 병원으로 이송됨,2026-07-26,7월,여름,시간불명,폭염,,기상(폭염),종사자(상인/근로자),MINOR,,RP_HEAT_02,33.4825,126.5103,33.5,27.0,,,,,news,"연합뉴스, https://www.yna.co.kr/view/AKR20260726032900056",P664,PARTIAL2
AE_NEWS_0529,,,ADDRESS,서귀포시 중문동,관광 중이던 20대 외국인 남성이 어지럼증과 가슴 부위 불편감을 호소해 병원으로 이송됨,2026-07-27,7월,여름,오후,폭염,,기상(폭염),관광객(외국인),MINOR,,RP_HEAT_02,33.2512,126.4123,33.4,27.1,,,,,news,"서울신문, https://www.seoul.co.kr/news/society/accident/2026/07/27/20260727500265",P665,
AE_NEWS_0530,P226,,PLACE,제주시 노형동,60대 남성이 오전 10시부터 야외 작업을 하다 기력 저하와 구토 증상을 보여,2026-07-27,7월,여름,오후,폭염,,기상(폭염),종사자(상인/근로자),MINOR,,RP_HEAT_02,33.485,126.477,33.0,27.0,,,,,news,"서울신문, https://www.seoul.co.kr/news/society/accident/2026/07/27/20260727500265",P666,PARTIAL2
AE_NEWS_0531,P226,,PLACE,제주시 애월읍,오전 8시까지 야외에서 일한 60대 남성이 심한 경련 증상을 보여 병원으로 이송됨,2026-07-27,7월,여름,오후,폭염,,기상(폭염),종사자(상인/근로자),MINOR,,RP_HEAT_02,33.4625,126.3294,33.0,27.0,,,,,news,"서울신문, https://www.seoul.co.kr/news/society/accident/2026/07/27/20260727500265",P667,PARTIAL2
AE_NEWS_0532,P759,,PLACE,제주시 화북이동 별도봉 산책로,두꺼운 옷 운동 중 어지럼증으로 이송,2026-07-16,7월,여름,오후,폭염,,기상(폭염),,MINOR,,RP_HEAT_02,33.519333,126.552997,33.6,27.0,,,,,news,"뉴스1, https://www.news1.kr/local/jeju/6229872",P668,PARTIAL2
AE_NEWS_0533,,,ADDRESS,서귀포시 서홍동 단독주택 마당,마당 밭일 중 열사병으로 이송,2026-07-13,7월,여름,오후,폭염,,기상(폭염),,MINOR,,RP_HEAT_02,33.25965,126.55175,31.3,27.2,,,,,news,"KBS(다음뉴스), https://v.daum.net/v/20260713081238169",P669,
AE_NEWS_0534,P226,,PLACE,제주시 도련초등학교 앞 도로,도로 야외작업 중 열사병으로 이송,2026-07-14,7월,여름,오전,폭염,,기상(폭염),종사자(상인/근로자),MINOR,,RP_HEAT_02,33.513674,126.584009,32.5,27.6,,,,,news,"한라일보, https://www.ihalla.com/article.php?aid=1783990140788162044",P670,PARTIAL2
AE_NEWS_0535,P226,,PLACE,제주시 한림읍 승마장,승마 체험 중 탈진·호흡곤란으로 이송,2026-07-29,7월,여름,오후,폭염,,기상(폭염),,MINOR,,RP_HEAT_02,33.39344,126.26684,35.1,27.1,,,,,news,"제주일보(다음뉴스), https://v.daum.net/v/20260729145035665",P671,PARTIAL2
AE_NEWS_0536,P226,,PLACE,제주시 조천읍 교래리 숲길,조천읍 교래리 숲길에서 60대 여성 탐방객 3명이 하천 범람으로 고립 후 구조,2026-04-09,4월,봄,오후,비,,기상(침수),불특정다수,RESCUED,,RP_FLASHFLOOD_01,33.4308773,126.6801163,,,23.2,,,,news,"한라일보, https://www.ihalla.com/article.php?aid=1775722719784466044",P672,PARTIAL2
AE_NEWS_0537,,,ADDRESS,서귀포시 강정동 양어장 기계실,"불어난 빗물로 양어장 기계실 침수, 긴급 배수",2026-04-09,4월,봄,오전,비,,기상(침수),,PROPERTY,,RP_FLASHFLOOD_01,33.24695,126.48927,,,23.2,,,,news,"한라일보, https://www.ihalla.com/article.php?aid=1775722719784466044",P673,
AE_NEWS_0538,,,ADDRESS,서귀포시 남원읍 도로·배수로,"호우로 남원읍 도로·배수로 침수, 한때 도로 통제",2026-04-09,4월,봄,시간불명,비,,기상(침수),,PROPERTY,,RP_FLASHFLOOD_01,33.3076683,126.6907475,,,23.2,,,,news,"한라일보, https://www.ihalla.com/article.php?aid=1775722719784466044",P674,
AE_NEWS_0539,,,ADDRESS,서귀포시 안덕면 숙박시설,숙박시설에서 빗물에 미끄러진 60대가 부상·이송,2026-04-09,4월,봄,오전,비,,지형/노면(미끄럼),,MINOR,,RP_SLIP_TERRAIN,33.27688,126.34925,,,23.2,,,,news,"한라일보, https://www.ihalla.com/article.php?aid=1775722719784466044",P675,
AE_NEWS_0540,P226,,PLACE,제주시 애월읍 작업장,강풍에 닫힌 컨테이너 문에 30대가 맞아 부상·이송,2026-04-09,4월,봄,오전,강풍,,기상(강풍),,MINOR,,RP_WIND_01,33.45079,126.3752,,,23.2,,,,news,"한라일보, https://www.ihalla.com/article.php?aid=1775722719784466044",P676,PARTIAL2
AE_NEWS_0541,,,ADDRESS,서귀포시 남원읍 도로변 배수로,태풍 장미 폭우로 불어난 배수로 물에 70대 여성이 휩쓸려 구조,2026-06-02,6월,여름,야간,태풍,,기상(침수),,RESCUED,,RP_TYPHOON_01,33.3076683,126.6907475,,,,304.5,,,news,"연합뉴스, https://www.yna.co.kr/view/AKR20260602101800056",P677,
AE_NEWS_0542,P226,,PLACE,제주시 구좌읍 농경지,"태풍 장미 폭우로 구좌읍 농경지 침수, 배수 지원",2026-06-02,6월,여름,오전,태풍,,기상(침수),,PROPERTY,,RP_TYPHOON_01,33.51662,126.81055,,,,202.5,,,news,"연합뉴스, https://www.yna.co.kr/view/AKR20260602101800056",P678,PARTIAL2
AE_NEWS_0543,,,ADDRESS,서귀포시 성산읍 주택 마당,"태풍 장미 폭우로 성산읍 주택 마당 침수, 안전조치",2026-06-02,6월,여름,오전,태풍,,기상(침수),,PROPERTY,,RP_TYPHOON_01,33.41805,126.88147,,,,216.5,,,news,"연합뉴스, https://www.yna.co.kr/view/AKR20260602101800056",P679,
AE_NEWS_0544,,,ADDRESS,서귀포시 송산동 556-15 자치경찰대 인근,"장맛비로 지반 약화 추정, 송산동 석축 붕괴 후 주민 7명 대피",2026-07-04,7월,여름,오전,비,,기상(강수),지역주민,PROPERTY,,,33.2404732,126.5643924,,,,,,,news,"YTN, https://www.ytn.co.kr/_ln/0115_202607041947086140",P680,
AE_NEWS_0545,,,ADDRESS,서귀포시 안덕면 사계리 해상,파도 때문에 빠져나오지 못한 제트스키 탑승 10대 관광객 2명 구조·이송,2026-07-09,7월,여름,오후,,,해양(파고),관광객,MINOR,,RP_DROWN_01,33.23171,126.30657,,,,,,,news,"헤드라인제주, https://www.headlinejeju.co.kr/news/articleView.html?idxno=595728",P681,
AE_NEWS_0546,P125,,PLACE,서귀포시 중문색달해수욕장 서쪽 해상,"강한 너울로 중문색달해수욕장 서쪽 해상 서핑객 표류, 17분 만에 구조",2026-07-09,7월,여름,오후,,,해양(파고),관광객,RESCUED,,RP_DROWN_01,33.2448545,126.4090386,,,,,,,news,"연합뉴스, https://www.yna.co.kr/view/AKR20260709185000056",P682,PARTIAL
AE_NEWS_0547,P904,,PLACE,제주시 구좌읍 행원리 코난해변 앞 해상,"코난해변 앞 해상에서 튜브 탄 20대 관광객 표류, 제트스키 구조대 구조",2026-07-10,7월,여름,오전,,,해양(익수위험),관광객,RESCUED,,RP_DROWN_01,33.55760356,126.8112052,,,,,,,news,"연합뉴스, https://www.yna.co.kr/view/AKR20260710089000056",P683,PARTIAL
AE_NEWS_0548,P226,,PLACE,제주시 한림읍 도로변 방풍나무,강풍으로 한림읍 방풍나무가 쓰러져 소방대원이 안전조치,2026-04-09,4월,봄,오전,강풍,,기상(강풍),,PROPERTY,,RP_WIND_01,33.39344,126.26684,,,18.8,,,,news,"한라일보, https://www.ihalla.com/article.php?aid=1775722719784466044",P684,PARTIAL2
AE_NEWS_0549,P226,,PLACE,제주시 구좌읍 도로변 나무,강풍·호우 속 구좌읍 등 도로변 나무가 쓰러지거나 부러져 소방 안전조치,2026-04-09,4월,봄,오전,강풍,,기상(강풍),,PROPERTY,,RP_WIND_01,33.51662,126.81055,,,23.2,,,,news,"한라일보, https://www.ihalla.com/article.php?aid=1775722719784466044",P685,PARTIAL2
AE_NEWS_0550,,,ADDRESS,서귀포시 안덕면 주택,강풍으로 안덕면 주택 지붕 구조물이 떨어져 소방 안전조치,2026-04-09,4월,봄,오전,강풍,,기상(강풍),,PROPERTY,,RP_WIND_01,33.27688,126.34925,,,23.2,,,,news,"한라일보, https://www.ihalla.com/article.php?aid=1775722719784466044",P686,
AE_NEWS_0551,P226,,PLACE,제주시 건입동 도로 신호기,강풍으로 건입동 도로 신호기가 추락해 소방 안전조치,2026-04-09,4월,봄,오전,강풍,,기상(강풍),,PROPERTY,,RP_WIND_01,33.51474,126.53935,,,18.6,,,,news,"한라일보, https://www.ihalla.com/article.php?aid=1775722719784466044",P687,PARTIAL2
AE_NEWS_0552,P226,,PLACE,제주시 조천읍 도로 신호기,강풍으로 조천읍 도로 신호기가 추락해 소방 안전조치,2026-04-09,4월,봄,오전,강풍,,기상(강풍),,PROPERTY,,RP_WIND_01,33.50888,126.66305,,,23.2,,,,news,"한라일보, https://www.ihalla.com/article.php?aid=1775722719784466044",P688,PARTIAL2
AE_NEWS_0553,,,ADDRESS,서귀포시 대포동 도로변 가로수,"태풍급 강풍에 대포동 가로수가 도로 위로 쓰러져 차량 통행 차질, 소방 조치",2026-04-09,4월,봄,오전,강풍,,기상(강풍),,PROPERTY,,RP_WIND_01,33.24982,126.44092,,,32.0,,,,news,"노컷뉴스, https://www.nocutnews.co.kr/news/6499777",P689,
AE_NEWS_0554,,,ADDRESS,서귀포시 성산읍 건물 옥상 유리난간,강풍에 성산읍 건물 옥상 유리난간이 흔들려 소방 안전조치,2026-04-04,4월,봄,야간,강풍,,기상(강풍),,PROPERTY,,RP_WIND_01,33.41805,126.88147,,,10,,,,news,"뉴시스, https://www.newsis.com/view/NISX20260404_0003577787",P690,
AE_NEWS_0555,,,ADDRESS,서귀포시 서홍동 전신주,"강풍·호우 속 서홍동 전신주 단자에서 스파크 발생, 소방 안전조치",2026-04-04,4월,봄,야간,강풍,,기상(강풍),,PROPERTY,,RP_WIND_01,33.25965,126.55175,,,10,,,,news,"뉴시스, https://www.newsis.com/view/NISX20260404_0003577787",P691,
AE_NEWS_0556,P226,,PLACE,제주시 한림읍 도로변 나무,강풍에 한림읍 도로변 나무가 쓰러져 소방 안전조치,2026-04-04,4월,봄,오전,강풍,,기상(강풍),,PROPERTY,,RP_WIND_01,33.39344,126.26684,,,10,,,,news,"뉴시스, https://www.newsis.com/view/NISX20260404_0003577787",P692,PARTIAL2
AE_NEWS_0557,,,ADDRESS,서귀포시 남원읍 도로,강한 비로 남원읍 도로가 침수돼 소방 안전조치,2026-05-26,5월,봄,오전,비,,기상(침수),,PROPERTY,,RP_FLASHFLOOD_01,33.3076683,126.6907475,,,,319.5,,,news,"뉴시스, https://mobile.newsis.com/view_amp.html?ar_id=NISX20260526_0003644460",P693,
AE_NEWS_0558,P226,,PLACE,제주시 영평동 도로변 나무,기상악화 중 영평동에서 강풍에 나무가 쓰러져 소방 안전조치,2026-05-26,5월,봄,오후,강풍,,기상(강풍),,PROPERTY,,RP_WIND_01,33.4862111,126.5708025,,,,319.5,,,news,"뉴시스, https://mobile.newsis.com/view_amp.html?ar_id=NISX20260526_0003644460",P694,PARTIAL2
AE_NEWS_0559,P226,,PLACE,제주시 이도이동 도로변 나무,강풍에 이도이동 나무가 꺾여 도로에 쓰러져 소방 안전조치,2026-06-20,6월,여름,오전,강풍,,기상(강풍),,PROPERTY,,RP_WIND_01,33.4969219,126.5363216,,,18.3,,,,news,"연합뉴스, https://www.yna.co.kr/view/AKR20260620023051056",P695,PARTIAL2
AE_NEWS_0560,,,ADDRESS,서귀포시 토평동 도로변 나무,강풍에 토평동 나무가 쓰러져 소방 안전조치,2026-06-20,6월,여름,오전,강풍,,기상(강풍),,PROPERTY,,RP_WIND_01,33.2705286,126.5841149,,,23.6,,,,news,"연합뉴스, https://www.yna.co.kr/view/AKR20260620023051056",P696,
AE_NEWS_0561,,,ADDRESS,서귀포시 남원읍 도로변 나무,강풍에 남원읍 나무가 쓰러져 소방 안전조치,2026-06-20,6월,여름,오전,강풍,,기상(강풍),,PROPERTY,,RP_WIND_01,33.3076683,126.6907475,,,23.6,,,,news,"연합뉴스, https://www.yna.co.kr/view/AKR20260620023051056",P697,
AE_NEWS_0562,P226,,PLACE,제주시 일도일동 타워크레인,"강풍에 일도일동 타워크레인이 흔들린다는 신고 접수, 소방 안전조치",2026-06-20,6월,여름,오전,강풍,,기상(강풍),,PROPERTY,,RP_WIND_01,33.5132849,126.5279036,,,18.3,,,,news,"연합뉴스, https://www.yna.co.kr/view/AKR20260620023051056",P698,PARTIAL2
AE_NEWS_0563,P226,,PLACE,제주시 영평동 현수막,"강풍에 영평동 현수막이 날린다는 신고 접수, 소방 안전조치",2026-06-20,6월,여름,오전,강풍,,기상(강풍),,PROPERTY,,RP_WIND_01,33.4862111,126.5708025,,,18.3,,,,news,"연합뉴스, https://www.yna.co.kr/view/AKR20260620023051056",P699,PARTIAL2
AE_NEWS_0564,P226,,PLACE,제주시 아라동 도로 중앙분리대,강풍에 꺾인 가로등이 아라동 도로 중앙분리대 위로 떨어져 소방 안전조치,2026-04-09,4월,봄,오후,강풍,,기상(강풍),,PROPERTY,,RP_WIND_01,33.4311582,126.5630605,,,20,,,,news,"JIBS 제주방송, https://www.jibs.co.kr/news/articles/articlesDetail/59921",P700,PARTIAL2
AE_NEWS_0565,,,ADDRESS,서귀포시 성산읍 맨홀,"강풍·호우 속 성산읍 맨홀이 역류했다는 신고 접수, 소방 안전조치",2026-04-09,4월,봄,시간불명,비,,기상(침수),,PROPERTY,,RP_FLASHFLOOD_01,33.41805,126.88147,,,20,,,,news,"JIBS 제주방송, https://www.jibs.co.kr/news/articles/articlesDetail/59921",P701,
AE_NEWS_0566,P226,,PLACE,제주시 삼도일동 도로변 가로수,태풍 바비 간접영향 강풍으로 삼도일동 도로 가로수가 쓰러져 소방 출동,2026-07-11,7월,여름,오후,강풍,,기상(강풍),,PROPERTY,,RP_WIND_01,33.5041775,126.5202364,,,28.9,,,,news,"헤드라인제주, https://www.headlinejeju.co.kr/news/articleView.html?idxno=595813",P702,PARTIAL2
AE_NEWS_0567,P226,,PLACE,제주시 연동 건물 유리창,태풍 바비 간접영향 강풍으로 연동 건물 유리창이 파손돼 소방 안전조치,2026-07-11,7월,여름,야간,강풍,,기상(강풍),,PROPERTY,,RP_WIND_01,33.47575,126.49418,,,28.9,,,,news,"헤드라인제주, https://www.headlinejeju.co.kr/news/articleView.html?idxno=595821",P703,PARTIAL2
AE_NEWS_0568,P226,,PLACE,제주시 삼도이동 통신선,태풍 바비 간접영향 강풍으로 삼도이동 통신선이 끊어져 소방 안전조치,2026-07-12,7월,여름,오전,강풍,,기상(강풍),,PROPERTY,,RP_WIND_01,33.5181722,126.5192512,,,28.9,,,,news,"헤드라인제주, https://www.headlinejeju.co.kr/news/articleView.html?idxno=595821",P704,PARTIAL2
AE_NEWS_0569,P226,,PLACE,제주시 한림읍 도로변 가로수,태풍 바비 간접영향 강풍으로 한림읍 도로 가로수가 쓰러져 소방 안전조치,2026-07-12,7월,여름,오후,강풍,,기상(강풍),,PROPERTY,,RP_WIND_01,33.39344,126.26684,,,20.5,,,,news,"헤드라인제주, https://www.headlinejeju.co.kr/news/articleView.html?idxno=595821",P705,PARTIAL2
AE_NEWS_0570,,,ADDRESS,서귀포시 안덕면 신호등 전선,태풍 바비 간접영향 강풍으로 안덕면 신호등 전선이 끊어져 소방 안전조치,2026-07-11,7월,여름,오전,강풍,,기상(강풍),,PROPERTY,,RP_WIND_01,33.27688,126.34925,,,32.9,,,,news,"노컷뉴스, https://m.nocutnews.co.kr/news/noad6546794",P706,
AE_NEWS_0571,P226,,PLACE,제주시 노형동 도로 중앙분리대,태풍 바비 간접영향 강풍으로 노형동 도로 중앙분리대가 넘어져 소방 안전조치,2026-07-11,7월,여름,야간,강풍,,기상(강풍),,PROPERTY,,RP_WIND_01,33.4781247,126.4754867,,,32.9,,,,news,"노컷뉴스, https://m.nocutnews.co.kr/news/noad6546794",P707,PARTIAL2
AE_NEWS_0572,P226,,PLACE,제주시 이도2동 볼링장 구조물,태풍 바비 간접영향 강풍으로 이도2동 볼링장 구조물이 쓰러져 소방 안전조치,2026-07-11,7월,여름,야간,강풍,,기상(강풍),,PROPERTY,,RP_WIND_01,33.4969219,126.5363216,,,32.9,,,,news,"노컷뉴스, https://m.nocutnews.co.kr/news/noad6546794",P708,PARTIAL2
AE_NEWS_0573,P226,,PLACE,제주시 연동 공원,태풍 바비 간접영향 강풍으로 연동 공원 나무가 쓰러져 소방 안전조치,2026-07-11,7월,여름,야간,강풍,,기상(강풍),,PROPERTY,,RP_WIND_01,33.47575,126.49418,,,32.9,,,,news,"노컷뉴스, https://m.nocutnews.co.kr/news/noad6546794",P709,PARTIAL2
AE_NEWS_0574,,,ADDRESS,서귀포시 성산읍 통신선,강풍으로 성산읍 통신선이 탈락해 소방 안전조치,2026-03-02,3월,봄,야간,강풍,,기상(강풍),,PROPERTY,,RP_WIND_01,33.41805,126.88147,,,29.5,,,,news,"국민일보(다음뉴스), https://v.daum.net/v/20260302145002705",P710,
AE_NEWS_0575,,,ADDRESS,서귀포시 대정읍 건물 외장재,강풍으로 대정읍 건물 외벽 외장재 일부가 떨어져 소방 안전조치,2026-03-02,3월,봄,오전,강풍,,기상(강풍),,PROPERTY,,RP_WIND_01,33.2330247,126.2495988,,,29.6,,,,news,"연합뉴스, https://www.yna.co.kr/view/AKR20260302043351056",P711,
